name,description,published,author,url,github_ind,github_url,downloads,stars,last_commit,downloads_per_star
BlanketStatsments,Build and compare nested statistical models with sets of equal and different independent variables. An analysis using this package is Marquardt et al. (2021) <https://github.com/p-mq/Percentile_based_averaging>.,2021-08-02,J. Peter Marquardt,https://github.com/p-mq/BlanketStatsments,TRUE,https://github.com/p-mq/blanketstatsments,422,1,2021-07-29T15:59:09Z,422
blaster,"Implementation of an efficient BLAST-like sequence 
             comparison algorithm, written in C++11 and using
             native R datatypes. Blaster is based on 'nsearch' -
             Schmid et al 2018; <doi:10.1101/399782>.",2021-03-07,Manu Tamminen,https://github.com/manutamminen/blaster,TRUE,https://github.com/manutamminen/blaster,2619,7,2021-03-29T11:15:03Z,374.14285714285717
blastula,"Compose and send out responsive HTML email messages that render
    perfectly across a range of email clients and device sizes. Helper functions
    let the user insert embedded images, web link buttons, and 'ggplot2' plot
    objects into the message body. Messages can be sent through an 'SMTP'
    server, through the 'RStudio Connect' service, or through the 'Mailgun' API
    service <http://mailgun.com/>.",2020-05-19,Richard Iannone,https://github.com/rich-iannone/blastula,TRUE,https://github.com/rich-iannone/blastula,75659,427,2021-04-23T19:04:44Z,177.18735362997657
BLCOP,"An implementation of the Black-Litterman Model and Attilio
    Meucci's copula opinion pooling framework as described in
    Meucci, Attilio (2005) <doi:10.2139/ssrn.848407>,
    Meucci, Attilio (2006) <doi:10.2139/ssrn.872577> and
    Meucci, Attilio (2008) <doi:10.2139/ssrn.1117574>.",2021-01-25,Ava Yang [ctb,https://github.com/mangothecat/BLCOP,TRUE,https://github.com/mangothecat/blcop,25032,5,2021-01-25T15:00:33Z,5006.4
blindrecalc,"Computation of key characteristics and plots for blinded sample size recalculation.
   Continuous as well as binary endpoints are supported in superiority and non-inferiority trials.
   The implemented methods include the approaches by
   Lu, K. (2019) <doi:10.1002/pst.1737>,
   Kieser, M. and Friede, T. (2000) <doi:10.1002/(SICI)1097-0258(20000415)19:7%3C901::AID-SIM405%3E3.0.CO;2-L>,
   Friede, T. and Kieser, M. (2004) <doi:10.1002/pst.140>, 
   Friede, T., Mitchell, C., Mueller-Veltern, G. (2007) <doi:10.1002/bimj.200610373>, and
   Friede, T. and Kieser, M. (2011) <doi:10.3414/ME09-01-0063>.",2021-07-06,Lukas Baumann,https://github.com/imbi-heidelberg/blindrecalc,TRUE,https://github.com/imbi-heidelberg/blindrecalc,5803,3,2021-07-06T11:38:14Z,1934.3333333333333
blme,"Maximum a posteriori estimation for linear and generalized linear mixed-effects models in a Bayesian setting, implementing the methods of Chung, et al. (2013) <doi:10.1007/s11336-013-9328-2>. Extends package 'lme4' (Bates, Maechler, Bolker, and Walker (2015) <doi:10.18637/jss.v067.i01>).",2021-01-05,Vincent Dorie,https://github.com/vdorie/blme,TRUE,https://github.com/vdorie/blme,153139,26,2021-03-07T15:05:55Z,5889.961538461538
blob,"R's raw vector is useful for storing a single
    binary object.  What if you want to put a vector of them in a data
    frame? The 'blob' package provides the blob object, a list of raw
    vectors, suitable for use as a column in data frame.",2021-07-23,Kirill Müller,"https://blob.tidyverse.org, https://github.com/tidyverse/blob",TRUE,https://github.com/tidyverse/blob,7081734,36,2021-07-29T04:14:08Z,196714.83333333334
blockCV,"Creating spatially or environmentally separated folds for cross-validation to provide a robust error estimation in spatially structured environments; Investigating and visualising the effective range of spatial autocorrelation in continuous raster covariates to find an initial realistic distance band to separate training and testing datasets spatially described in Valavi, R. et al. (2019) <doi:10.1111/2041-210X.13107>.",2021-06-17,Roozbeh Valavi,https://github.com/rvalavi/blockCV,TRUE,https://github.com/rvalavi/blockcv,20946,70,2021-06-18T05:20:04Z,299.22857142857146
blocklength,"A set of functions to select the optimal block-length for a 
    dependent bootstrap (block-bootstrap). Includes the Hall, Horowitz, and Jing
    (1995) <doi:10.1093/biomet/82.3.561> cross-validation method and the 
    Politis and White (2004) <doi:10.1081/ETC-120028836> Spectral Density 
    Plug-in method, including the Patton, Politis, and White (2009)
    <doi:10.1080/07474930802459016> correction with a corresponding set of S3
    plot methods.",2021-05-12,Alec Stashevsky,"https://alecstashevsky.com/r/blocklength,
https://github.com/Alec-Stashevsky/blocklength",TRUE,https://github.com/alec-stashevsky/blocklength,3074,1,2021-07-28T01:00:17Z,3074
blogdown,"Write blog posts and web pages in R Markdown. This package supports
    the static site generator 'Hugo' (<https://gohugo.io>) best, and it also
    supports 'Jekyll' (<https://jekyllrb.com>) and 'Hexo' (<https://hexo.io>).",2021-09-02,Yihui Xie,"https://github.com/rstudio/blogdown,
https://pkgs.rstudio.com/blogdown",TRUE,https://github.com/rstudio/blogdown,247384,1394,2021-09-03T08:44:01Z,177.46341463414635
blorr,"Tools designed to make it easier for beginner and intermediate users to build and validate 
    binary logistic regression models. Includes bivariate analysis, comprehensive regression output, 
    model fit statistics, variable selection procedures, model validation techniques and a 'shiny' 
    app for interactive model building.",2020-05-28,Aravind Hebbali,"URL: https://blorr.rsquaredacademy.com/,
https://github.com/rsquaredacademy/blorr",TRUE,https://github.com/rsquaredacademy/blorr,30286,15,2021-07-08T11:25:36Z,2019.0666666666666
bltm,"Fits latent threshold model for simulated data
    and describes how to adjust model using real data. Implements algorithm
    proposed by Nakajima and West (2013) <doi:10.1080/07350015.2012.747847>. 
    This package has a function to generate data, a function to configure 
    priors and a function to fit the model. Examples may be checked inside 
    the demonstration files.",2019-07-18,Julio Trecenti,https://github.com/curso-r/bltm,TRUE,https://github.com/curso-r/bltm,11388,1,2020-09-28T14:26:58Z,11388
BMA,"Package for Bayesian model averaging and variable selection for linear models,
        generalized linear models and survival models (cox
        regression).",2021-05-21,Adrian Raftery,"http://stats.research.att.com/volinsky/bma.html,
https://github.com/hanase/BMA",TRUE,https://github.com/hanase/bma,197480,10,2021-05-21T21:07:53Z,19748
bmabasket,"An implementation of the Bayesian model averaging method 
    of Psioda and others (2019) <doi:10.1093/biostatistics/kxz014> for basket trials. 
    Contains a user-friendly wrapper for simulating basket trials under conditions 
    and analyzing them with a Bayesian model averaging approach.",2021-01-21,Matt Psioda,https://github.com/ethan-alt/bmabasket,TRUE,https://github.com/ethan-alt/bmabasket,3051,0,2021-01-15T15:49:44Z,NA
bmass,"Multivariate tool for analyzing genome-wide association
    study results in the form of univariate summary statistics. The 
    goal of 'bmass' is to comprehensively test all possible multivariate
    models given the phenotypes and datasets provided. Multivariate
    models are determined by assigning each phenotype to being either
    Unassociated (U), Directly associated (D) or Indirectly associated
    (I) with the genetic variant of interest. Test results for each model 
    are presented in the form of Bayes factors, thereby allowing direct
    comparisons between models. The underlying framework implemented
    here is based on the modeling developed in ""A Unified Framework 
    for Association Analysis with Multiple Related Phenotypes"",
    M. Stephens (2013) <doi:10.1371/journal.pone.0065245>.",2019-05-17,Michael Turchin,https://github.com/mturchin20/bmass,TRUE,https://github.com/mturchin20/bmass,11709,9,2020-09-17T18:53:31Z,1301
bmgarch,"Fit Bayesian multivariate GARCH models using 'Stan' for full Bayesian inference. Generate (weighted) forecasts for means, variances (volatility) and correlations. Currently DCC(P,Q), CCC(P,Q), pdBEKK(P,Q), and BEKK(P,Q) parameterizations are implemented, based either on a multivariate gaussian normal or student-t distribution. DCC and CCC models are based on Engle (2002) <doi:10.1198/073500102288618487> and Bollerslev (1990) <doi:10.2307/2109358>. The BEKK parameterization follows Engle and Kroner (1995) <doi:10.1017/S0266466600009063> while the pdBEKK as well as the estimation approach for this package is described in Rast et al. (2020) <doi:10.31234/osf.io/j57pk>. The fitted models contain 'rstan' objects and can be examined with 'rstan' functions.  ",2021-06-14,Philippe Rast,NA,TRUE,https://github.com/ph-rast/bmgarch,4807,8,2021-08-31T20:31:14Z,600.875
bmggum,"Full Bayesian estimation of Multidimensional Generalized Graded Unfolding Model (MGGUM) using 'rstan' (See Stan Development Team (2020) <https://mc-stan.org/>).
    Functions are provided for estimation, result extraction, model fit statistics, and plottings.",2021-04-09,Naidan Tu,https://github.com/Naidantu/bmggum,TRUE,https://github.com/naidantu/bmggum,1774,2,2021-05-01T23:03:40Z,887
BNPMIXcluster,"Model-based approach for clustering of multivariate data, capable of combining different types of variables (continuous, ordinal and nominal) and accommodating for different sampling probabilities in a complex survey design. The model is based on a location mixture model with a Poisson-Dirichlet process prior on the location parameters of the associated latent variables. Details of the underlying model is described in Carmona, C., Nieto-Barajas, L. E., Canale, A. (2016) <arXiv:1612.00083>.",2020-11-30,Christian Carmona,https://github.com/christianu7/BNPMIXcluster,TRUE,https://github.com/christianu7/bnpmixcluster,19487,1,2021-02-22T16:41:43Z,19487
bnpsd,"The Pritchard-Stephens-Donnelly (PSD) admixture model has k intermediate subpopulations from which n individuals draw their alleles dictated by their individual-specific admixture proportions.  The BN-PSD model additionally imposes the Balding-Nichols (BN) allele frequency model to the intermediate populations, which therefore evolved independently from a common ancestral population T with subpopulation-specific FST (Wright's fixation index) parameters.  The BN-PSD model can be used to yield complex population structures.  This simulation approach is now extended to subpopulations related by a tree.  Method described in Ochoa and Storey (2021) <doi:10.1371/journal.pgen.1009241>.",2021-08-25,Alejandro Ochoa,https://github.com/StoreyLab/bnpsd/,TRUE,https://github.com/storeylab/bnpsd,17952,9,2021-08-09T19:43:36Z,1994.6666666666667
bodenmiller,"This data package contains a subset of the Bodenmiller et al, Nat Biotech 2012 dataset for testing single cell, high dimensional analysis and visualization methods.",2021-04-11,Yann Abraham,https://github.com/yannabraham/bodenmiller,TRUE,https://github.com/yannabraham/bodenmiller,18202,2,2021-04-11T14:17:48Z,9101
boilerpipeR,"Generic Extraction of main text content from HTML files; removal
    of ads, sidebars and headers using the boilerpipe 
    <https://github.com/kohlschutter/boilerpipe> Java library. The
    extraction heuristics from boilerpipe show a robust performance for a wide
    range of web site templates.",2021-05-19,See AUTHORS file.,https://github.com/mannau/boilerpipeR,TRUE,https://github.com/mannau/boilerpiper,35236,23,2021-05-19T09:05:01Z,1532
bookdown,Output formats and utilities for authoring books and technical documents with R Markdown.,2021-09-02,Yihui Xie,"https://github.com/rstudio/bookdown,
https://pkgs.rstudio.com/bookdown/",TRUE,https://github.com/rstudio/bookdown,997558,2607,2021-09-03T05:41:51Z,382.6459532029152
bookdownplus,"A collection and selector of R 'bookdown' templates. 'bookdownplus' helps you write academic journal articles, guitar books, chemical equations, mails, calendars, and diaries. R 'bookdownplus' extends the features of 'bookdown', and simplifies the procedure. Users only have to choose a template, clarify the book title and author name, and then focus on writing the text. No need to struggle in 'YAML' and 'LaTeX'.",2020-02-26,Peng Zhao,https://github.com/pzhaonet/bookdownplus,TRUE,https://github.com/pzhaonet/bookdownplus,40980,216,2021-08-06T02:39:27Z,189.72222222222223
boomer,"Provides debugging tools that let you inspect the
    intermediate results of a call. The output looks as if we explode a call
    into its parts hence the package name.",2021-07-20,Antoine Fabri,https://github.com/moodymudskipper/boomer,TRUE,https://github.com/moodymudskipper/boomer,752,105,2021-07-20T12:02:13Z,7.161904761904762
boot.heterogeneity,"Implements a bootstrap-based heterogeneity test for standardized mean differences (d), Fisher-transformed Pearson's correlations (r), and natural-logarithm-transformed odds ratio (or) in meta-analysis studies. Depending on the presence of moderators, this Monte Carlo based test can be implemented in the random- or mixed-effects model. This package uses rma() function from the R package 'metafor' to obtain parameter estimates and likelihoods, so installation of R package 'metafor' is required. This approach refers to the studies of Anscombe (1956) <doi:10.2307/2332926>, Haldane (1940) <doi:10.2307/2332614>, Hedges (1981) <doi:10.3102/10769986006002107>, Hedges & Olkin (1985, ISBN:978-0123363800), Silagy, Lancaster, Stead, Mant, & Fowler (2004) <doi:10.1002/14651858.CD000146.pub2>, Viechtbauer (2010) <doi:10.18637/jss.v036.i03>, and Zuckerman (1994, ISBN:978-0521432009). ",2021-01-07,Ge Jiang,https://github.com/gabriellajg/boot.heterogeneity/,TRUE,https://github.com/gabriellajg/boot.heterogeneity,7327,0,2021-01-06T01:13:45Z,NA
bootES,Calculate robust measures of effect sizes using the bootstrap.,2021-07-04,Daniel Gerlanc,https://github.com/dgerlanc/bootES,TRUE,https://github.com/dgerlanc/bootes,61214,6,2021-07-04T22:43:47Z,10202.333333333334
bootf2,"Compare dissolution profiles with confidence interval of similarity
  factor f2 using bootstrap methodology as described in the literature, such as 
  Efron and Tibshirani (1993, ISBN:9780412042317), Davison and Hinkley (1997,
  ISBN:9780521573917), and Shah et al. (1998) <doi:10.1023/A:1011976615750>. 
  The package can also be used to simulate dissolution profiles based on 
  mathematical modelling and multivariate normal distribution.",2021-08-25,Zhengguo Xu,https://github.com/zhengguoxu/bootf2,TRUE,https://github.com/zhengguoxu/bootf2,234,0,2021-08-18T11:11:20Z,NA
bootGOF,"Bootstrap based goodness-of-fit tests. It allows
    to perform rigorous statistical tests to check if a chosen
    model family is correct based on the marked empirical
    process. The implemented algorithms are described in
    (Dikta and Scheer (2021) <doi:10.1007/978-3-030-73480-0>)
    and can be applied
    to generalized linear models without any further implementation
    effort. As far as certain linearity conditions are fulfilled
    the resampling scheme are also applicable beyond generalized
    linear models. This is reflected in the software architecture
    which allows to reuse the resampling scheme by implementing
    only certain interfaces for models that are not supported
    natively by the package.",2021-06-24,Marsel Scheer,https://github.com/MarselScheer/bootGOF,TRUE,https://github.com/marselscheer/bootgof,971,1,2021-09-02T18:21:24Z,971
bootPLS,"Several implementations of non-parametric stable bootstrap-based techniques to determine the numbers of components for Partial Least Squares linear or generalized linear regression models as well as and sparse Partial Least Squares linear or generalized linear regression models. The package collects techniques that were published in a book chapter (Magnanensi et al. 2016, 'The Multiple Facets of Partial Least Squares and Related Methods', <doi:10.1007/978-3-319-40643-5_18>) and two articles (Magnanensi et al. 2017, 'Statistics and Computing', <doi:10.1007/s11222-016-9651-4>) and (Magnanensi et al. 2021, 'Frontiers in Applied Mathematics and Statistics', accepted.).",2021-07-15,Frederic Bertrand,"https://fbertran.github.io/bootPLS/,
https://github.com/fbertran/bootPLS/",TRUE,https://github.com/fbertran/bootpls,747,0,2021-07-15T09:05:42Z,NA
bootstrapFP,"Finite Population bootstrap algorithms to estimate the variance
    of the Horvitz-Thompson estimator for single-stage sampling. 
    For a survey of bootstrap methods for finite populations, see Mashreghi et Al. (2016) <doi:10.1214/16-SS113>.",2020-10-13,Roberto Sichera,NA,TRUE,https://github.com/rhobis/bootstrapfp,14725,0,2021-05-23T18:05:00Z,NA
BootstrapQTL,"Identifies genome-related molecular traits with significant 
  evidence of genetic regulation and performs a bootstrap procedure to 
  correct estimated effect sizes for over-estimation present in cis-QTL
  mapping studies (The ""Winner's Curse""), described in Huang QQ *et al.* 
  2018 <doi: 10.1093/nar/gky780>. ",2021-05-12,Scott Ritchie,NA,TRUE,https://github.com/sritchie73/bootstrapqtl,15418,6,2021-05-11T15:55:03Z,2569.6666666666665
bootUR,"Set of functions to perform various bootstrap unit root tests for both individual time series
  (including augmented Dickey-Fuller test and union tests), multiple time series and panel data; see
  Palm, Smeekes and Urbain (2008) <doi:10.1111/j.1467-9892.2007.00565.x>,
  Palm, Smeekes and Urbain (2011) <doi:10.1016/j.jeconom.2010.11.010>, 
  Moon and Perron (2012) <doi:10.1016/j.jeconom.2012.01.008>, 
  Smeekes and Taylor (2012) <doi:10.1017/S0266466611000387> and 
  Smeekes (2015) <doi:10.1111/jtsa.12110> for key references. ",2020-07-24,Stephan Smeekes,https://github.com/smeekes/bootUR,TRUE,https://github.com/smeekes/bootur,7333,2,2021-03-18T17:06:02Z,3666.5
BOSSreg,"Best Orthogonalized Subset Selection (BOSS) is a least-squares (LS) based subset selection method, that performs best subset selection upon an orthogonalized basis of ordered predictors, with the computational effort of a single ordinary LS fit. This package provides a highly optimized implementation of BOSS and estimates a heuristic degrees of freedom for BOSS, which can be plugged into an information criterion (IC) such as AICc in order to select the subset from candidates. It provides various choices of IC, including AIC, BIC, AICc, Cp and GCV. It also implements the forward stepwise selection (FS) with no additional computational cost, where the subset of FS is selected via cross-validation (CV). CV is also an option for BOSS. For details see: Tian, Hurvich and Simonoff (2021), ""On the Use of Information Criteria for Subset Selection in Least Squares Regression"", <arXiv:1911.10191>.",2021-03-06,Sen Tian,https://github.com/sentian/BOSSreg,TRUE,https://github.com/sentian/bossreg,10220,1,2021-03-06T23:17:19Z,10220
box,"A modern module system for R. Organise code into hierarchical,
    composable, reusable modules, and use it effortlessly across projects via a
    flexible, declarative dependency loading syntax.",2021-04-22,Konrad Rudolph,"https://klmr.me/box/, https://github.com/klmr/box",TRUE,https://github.com/klmr/box,4063,485,2021-08-24T08:58:07Z,8.377319587628866
boxr,"An R interface for the remote file hosting service 'Box'
    (<https://www.box.com/>). In addition to uploading and downloading files,
    this package includes functions which mirror base R operations for local
    files, (e.g. box_load(), box_save(), box_read(), box_setwd(), etc.), as well
    as 'git' style functions for entire directories (e.g. box_fetch(),
    box_push()).",2021-01-19,Ian Lyttle,https://github.com/r-box/boxr/,TRUE,https://github.com/r-box/boxr,42088,53,2021-05-21T12:34:49Z,794.11320754716985
bp,A comprehensive package to aid in the analysis of blood pressure data of all forms by providing both descriptive and visualization tools for researchers.,2021-03-05,John Schwenck,https://github.com/johnschwenck/bp,TRUE,https://github.com/johnschwenck/bp,2943,6,2021-08-27T21:43:46Z,490.5
bpbounds,"Implementation of the nonparametric bounds for the average causal 
    effect under an instrumental variable model by Balke and Pearl (Bounds on 
    Treatment Effects from Studies with Imperfect Compliance, JASA, 1997, 92, 
    439, 1171-1176). The package can calculate bounds for a binary outcome, a 
    binary treatment/phenotype, and an instrument with either 2 or 3 
    categories. The package implements bounds for situations where these 3 
    variables are measured in the same dataset (trivariate data) or where the 
    outcome and instrument are measured in one study and the 
    treatment/phenotype and instrument are measured in another study 
    (bivariate data).",2020-01-21,Tom Palmer,https://github.com/remlapmot/bpbounds,TRUE,https://github.com/remlapmot/bpbounds,15578,0,2021-08-13T17:11:24Z,NA
bpcs,"Models for the analysis of paired comparison data using Stan. The models include Bayesian versions of the Bradley-Terry model, including random effects (1 level), generalized model for predictors, order effect (home advantage) and the  variations for the Davidson (1970) model to handle ties. Additionally, we provide a number of functions to facilitate inference and obtaining results with these models. References: Bradley and Terry (1952) <doi:10.2307/2334029>; Davidson (1970) <doi:10.1080/01621459.1970.10481082>; Carpenter et al. (2017) <doi:10.18637/jss.v076.i01>. ",2020-12-09,David Issa Mattos,"https://github.com/davidissamattos/bpcs,
https://davidissamattos.github.io/bpcs/",TRUE,https://github.com/davidissamattos/bpcs,2634,1,2021-06-08T07:13:28Z,2634
bpnreg,"Fitting Bayesian multiple and mixed-effect regression models for 
    circular data based on the projected normal distribution. Both continuous 
    and categorical predictors can be included. Sampling from the posterior is 
    performed via an MCMC algorithm. Posterior descriptives of all parameters, 
    model fit statistics and Bayes factors for hypothesis tests for inequality 
    constrained hypotheses are provided. See Cremers, Mulder & Klugkist (2018) 
    <doi:10.1111/bmsp.12108> and Nuñez-Antonio & Guttiérez-Peña (2014) 
    <doi:10.1016/j.csda.2012.07.025>.",2021-08-06,Jolien Cremers,https://github.com/joliencremers/bpnreg,TRUE,https://github.com/joliencremers/bpnreg,17552,6,2021-08-10T12:47:12Z,2925.3333333333335
bRacatus,"Automated assessment of accuracy and geographical status of georeferenced biological data. The methods rely on reference regions, namely checklists and range maps. Includes functions to obtain data from the Global Biodiversity Information Facility <https://www.gbif.org/> and from the Global Inventory of Floras and Traits <https://gift.uni-goettingen.de/home>. Alternatively, the user can input their own data. Furthermore, provides easy visualisation of the data and the results through the plotting functions. Especially suited for large datasets. The reference for the methodology is: Arlé et al. (under review).",2021-05-28,Eduardo Arlé,https://github.com/EduardoArle/bRacatus,TRUE,https://github.com/eduardoarle/bracatus,5362,5,2021-07-19T12:08:47Z,1072.4
bracer,"Performs brace expansions on strings.  Made popular by Unix shells, brace expansion allows users to concisely generate certain character vectors by taking a single string and (recursively) expanding the comma-separated lists and double-period-separated integer and character sequences enclosed within braces in that string.  The double-period-separated numeric integer expansion also supports padding the resulting numbers with zeros.",2021-05-19,Trevor Davis,"https://trevorldavis.com/R/bracer/,
https://github.com/trevorld/bracer",TRUE,https://github.com/trevorld/bracer,12003,1,2021-05-18T15:27:39Z,12003
brainGraph,"A set of tools for performing graph theory analysis of brain MRI
    data. It works with data from a Freesurfer analysis (cortical thickness,
    volumes, local gyrification index, surface area), diffusion tensor
    tractography data (e.g., from FSL) and resting-state fMRI data (e.g., from
    DPABI). It contains a graphical user interface for graph visualization and
    data exploration, along with several functions for generating useful
    figures.",2020-09-29,Christopher G. Watson,https://github.com/cwatson/brainGraph,TRUE,https://github.com/cwatson/braingraph,27300,107,2021-02-03T15:09:07Z,255.14018691588785
BrazilMet,"A compilation of functions to download and processing AWS data of INMET-Brazil, with the purpose of reference evapotranspiration (ETo) estimation. The package aims to make meteorological and agricultural data analysis more parsimonious.",2021-03-02,Roberto Filgueiras,NA,TRUE,https://github.com/filgueirasr/brazilmet,2395,1,2021-03-01T18:54:14Z,2395
BRDT,"This is an implementation of design methods for binomial reliability demonstration tests (BRDTs) with failure count data. 
    The acceptance decision uncertainty of BRDT has been quantified and the impacts of the uncertainty on related reliability assurance activities such as reliability growth (RG) and warranty services (WS) are evaluated.
    This package is associated with the work from the published paper ""Optimal Binomial Reliability Demonstration Tests Design under Acceptance Decision Uncertainty"" by Suiyao Chen et al. (2020) <doi:10.1080/08982112.2020.1757703>.",2020-06-09,Suiyao Chen,https://github.com/ericchen12377/BRDT,TRUE,https://github.com/ericchen12377/brdt,5037,2,2020-11-01T22:23:11Z,2518.5
breathtestcore,"Reads several formats of 13C data (IRIS/Wagner,
    BreathID) and CSV.  Creates artificial sample data for testing.  Fits
    Maes/Ghoos, Bluck-Coward self-correcting formula using 'nls', 'nlme'.
    Methods to fit breath test curves with Bayesian Stan methods are
    refactored to package 'breathteststan'. For a Shiny GUI, see package
    'dmenne/breathtestshiny' on github.",2021-04-22,Dieter Menne,https://github.com/dmenne/breathtestcore,TRUE,https://github.com/dmenne/breathtestcore,19688,2,2021-05-25T08:51:10Z,9844
breathteststan,"Stan-based curve-fitting function
  for use with package 'breathtestcore' by the same author.
  Stan functions are refactored here for easier testing.",2020-07-14,Dieter Menne,https://github.com/dmenne/breathteststan,TRUE,https://github.com/dmenne/breathteststan,20927,3,2021-05-25T09:06:27Z,6975.666666666667
brglm,"Fit generalized linear models with binomial responses using either an adjusted-score approach to bias reduction or maximum penalized likelihood where penalization is by Jeffreys invariant prior. These procedures return estimates with improved frequentist properties (bias, mean squared error) that are always finite even in cases where the maximum likelihood estimates are infinite (data separation). Fitting takes place by fitting generalized linear models on iteratively updated pseudo-data. The interface is essentially the same as 'glm'.  More flexibility is provided by the fact that custom pseudo-data representations can be specified and used for model fitting. Functions are provided for the construction of confidence intervals for the reduced-bias estimates.",2021-04-22,Ioannis Kosmidis,https://github.com/ikosmidis/brglm,TRUE,https://github.com/ikosmidis/brglm,752974,6,2021-04-22T15:05:47Z,125495.66666666667
brglm2,"Estimation and inference from generalized linear models based on various methods for bias reduction and maximum penalized likelihood with powers of the Jeffreys prior as penalty. The 'brglmFit' fitting method can achieve reduction of estimation bias by solving either the mean bias-reducing adjusted score equations in Firth (1993) <doi:10.1093/biomet/80.1.27> and Kosmidis and Firth (2009) <doi:10.1093/biomet/asp055>, or the median bias-reduction adjusted score equations in Kenne et al. (2017) <doi:10.1093/biomet/asx046>, or through the direct subtraction of an estimate of the bias of the maximum likelihood estimator from the maximum likelihood estimates as in Cordeiro and McCullagh (1991) <https://www.jstor.org/stable/2345592>. See Kosmidis et al (2020) <doi:10.1007/s11222-019-09860-6> for more details. Estimation in all cases takes place via a quasi Fisher scoring algorithm, and S3 methods for the construction of of confidence intervals for the reduced-bias estimates are provided. In the special case of generalized linear models for binomial and multinomial responses (both ordinal and nominal), the adjusted score approaches to mean and media bias reduction have been found to return estimates with improved frequentist properties, that are also always finite, even in cases where the maximum likelihood estimates are infinite (e.g. complete and quasi-complete separation; see Kosmidis and Firth, 2020 <doi:10.1093/biomet/asaa052>, for a proof for mean bias reduction in logistic regression). ",2021-07-17,Ioannis Kosmidis,https://github.com/ikosmidis/brglm2,TRUE,https://github.com/ikosmidis/brglm2,61913,15,2021-07-18T09:11:54Z,4127.533333333334
bridger,"Produce bridge hands, allowing parameters for hands to offer specific for bidding sequences.",2021-08-24,Jason Kaplan,https://github.com/CommoditiesAI/bridger,TRUE,https://github.com/commoditiesai/bridger,139,1,2021-09-01T15:24:21Z,139
bridgesampling,"Provides functions for estimating marginal likelihoods, Bayes
    factors, posterior model probabilities, and normalizing constants in general,
    via different versions of bridge sampling (Meng & Wong, 1996, 
    <http://www3.stat.sinica.edu.tw/statistica/j6n4/j6n43/j6n43.htm>).
    Gronau, Singmann, & Wagenmakers (2020) <doi:10.18637/jss.v092.i10>.",2021-04-16,Quentin F. Gronau,https://github.com/quentingronau/bridgesampling,TRUE,https://github.com/quentingronau/bridgesampling,368191,23,2021-04-15T18:55:09Z,16008.304347826086
brinton,"An automated graphical exploratory data analysis (EDA) tool that introduces: 
  a.) wideplot() graphics for exploring the structure of a dataset through a grid of variables 
      and graphic types. 
  b.) longplot() graphics, which present the entire catalog of available graphics for representing 
      a particular variable using a grid of graphic types and variations on these types.
  c.) plotup() function, which presents a particular graphic for a specific variable of a dataset. 
      The plotup() function also makes it possible to obtain the code used to generate the graphic, 
      meaning that the user can adjust its properties as needed.",2021-04-02,Pere Millán-Martínez,"https://sciencegraph.github.io/brinton/,
https://github.com/sciencegraph/brinton",TRUE,https://github.com/sciencegraph/brinton,18058,11,2021-04-02T07:38:02Z,1641.6363636363637
brio,"Functions to handle basic input output, these functions always
  read and write UTF-8 (8-bit Unicode Transformation Format) files and provide
  more explicit control over line endings.",2021-04-23,Jim Hester,https://github.com/r-lib/brio,TRUE,https://github.com/r-lib/brio,5348312,40,2021-06-29T16:45:08Z,133707.8
BRISC,Fits bootstrap with univariate spatial regression models using Bootstrap for Rapid Inference on Spatial Covariances (BRISC) for large datasets using nearest neighbor Gaussian processes detailed in Saha and Datta (2018) <doi:10.1002/sta4.184>.,2021-03-09,Arkajyoti Saha,https://github.com/ArkajyotiSaha/BRISC,TRUE,https://github.com/arkajyotisaha/brisc,16879,4,2021-03-09T17:37:07Z,4219.75
brms,"Fit Bayesian generalized (non-)linear multivariate multilevel models
    using 'Stan' for full Bayesian inference. A wide range of distributions 
    and link functions are supported, allowing users to fit -- among others -- 
    linear, robust linear, count data, survival, response times, ordinal, 
    zero-inflated, hurdle, and even self-defined mixture models all in a 
    multilevel context. Further modeling options include non-linear and 
    smooth terms, auto-correlation structures, censored data, meta-analytic 
    standard errors, and quite a few more. In addition, all parameters of the 
    response distribution can be predicted in order to perform distributional 
    regression. Prior specifications are flexible and explicitly encourage 
    users to apply prior distributions that actually reflect their beliefs.
    Model fit can easily be assessed and compared with posterior predictive 
    checks and leave-one-out cross-validation. References: Bürkner (2017)
    <doi:10.18637/jss.v080.i01>; Bürkner (2018) <doi:10.32614/RJ-2018-017>;
    Carpenter et al. (2017) <doi:10.18637/jss.v076.i01>.",2021-08-23,Paul-Christian Bürkner,"https://github.com/paul-buerkner/brms,
https://discourse.mc-stan.org/",TRUE,https://github.com/paul-buerkner/brms,606457,910,2021-08-31T17:14:41Z,666.4362637362638
Brobdingnag,"Handles very large numbers in R.  Real numbers are held
        using their natural logarithms, plus a logical flag indicating
        sign.  The package includes a vignette that gives a
        step-by-step introduction to using S4 methods.",2018-08-13,Robin K. S. Hankin,https://github.com/RobinHankin/Brobdingnag.git,TRUE,https://github.com/robinhankin/brobdingnag,337399,1,2021-08-28T00:59:02Z,337399
